D1,D2,D3,Date,M1,M2
Europe,Corporate,Western Europe,2015-07-14T00:00,399.9599915,20
Europe,Corporate,Western Europe,2015-07-14T00:00,499.9500122,25
Europe,Home Office,Northern Europe,2015-07-14T00:00,299.980011,27
Europe,Home Office,Southern Europe,2015-07-14T00:00,399.980011,80
Europe,Home Office,Southern Europe,2015-07-14T00:00,179.9700012,5.400000095
Europe,Home Office,Northern Europe,2015-07-14T00:00,119.9700012,29.98999977
Europe,Home Office,Western Europe,2015-07-14T00:00,499.9500122,35
Europe,Home Office,Northern Europe,2015-07-14T00:00,199.9499969,33.99000168
Europe,Home Office,Northern Europe,2015-07-14T00:00,199.9900055,24
Europe,Consumer,Northern Europe,2015-07-14T00:00,199.9900055,26
Europe,Consumer,Northern Europe,2015-07-14T00:00,199.9900055,30
Europe,Corporate,Northern Europe,2015-07-14T00:00,199.9900055,32
Europe,Consumer,Southern Europe,2015-07-14T00:00,199.9900055,34
Europe,Consumer,Western Europe,2015-07-14T00:00,199.9900055,36
Europe,Home Office,Northern Europe,2015-07-14T00:00,199.9900055,40
Europe,Consumer,Western Europe,2015-07-14T00:00,199.9900055,50
Europe,Corporate,Southern Europe,2015-07-14T00:00,199.9900055,0
Europe,Consumer,Southern Europe,2015-07-14T00:00,199.9900055,2
Europe,Consumer,Southern Europe,2015-07-14T00:00,199.9900055,4
Europe,Consumer,Western Europe,2015-07-14T00:00,199.9900055,6
Europe,Consumer,Northern Europe,2015-07-14T00:00,199.9900055,8
Europe,Consumer,Southern Europe,2015-07-14T00:00,200,0
Europe,Consumer,Northern Europe,2015-07-14T00:00,99.98999786,0
Europe,Consumer,Northern Europe,2015-07-14T00:00,399.980011,22
Europe,Consumer,Northern Europe,2015-07-14T00:00,129.9900055,7.150000095
Europe,Consumer,Western Europe,2015-07-14T00:00,129.9900055,15.60000038
Europe,Consumer,Western Europe,2015-07-14T00:00,59.99000168,1.799999952
Europe,Consumer,Western Europe,2015-07-14T00:00,25,6.25
Europe,Consumer,Western Europe,2015-07-14T00:00,119.9800034,20.39999962
Europe,Consumer,Western Europe,2015-07-14T00:00,299.9500122,47.99000168
Europe,Consumer,Southern Europe,2015-07-14T00:00,399.980011,20
Europe,Consumer,Northern Europe,2015-07-14T00:00,50,2
Europe,Consumer,Southern Europe,2015-07-14T00:00,399.980011,0
Europe,Corporate,Northern Europe,2015-07-14T00:00,129.9900055,13
Europe,Corporate,Northern Europe,2015-07-14T00:00,129.9900055,15.60000038
Europe,Corporate,Northern Europe,2015-07-14T00:00,150,19.5
Europe,Consumer,Southern Europe,2015-07-14T00:00,299.980011,12
Europe,Consumer,Southern Europe,2015-07-14T00:00,134.9700012,26.98999977
Europe,Consumer,Southern Europe,2015-07-14T00:00,89.97000122,0.899999976
Europe,Consumer,Western Europe,2015-07-14T00:00,59.99000168,3
Europe,Consumer,Southern Europe,2015-07-14T00:00,200,6
Europe,Consumer,Northern Europe,2015-07-14T00:00,179.9700012,35.99000168
Europe,Consumer,Southern Europe,2015-07-14T00:00,150,7.5
Europe,Corporate,Northern Europe,2015-07-14T00:00,299.9500122,6
Europe,Corporate,Northern Europe,2015-07-14T00:00,250,30
Europe,Home Office,Northern Europe,2015-07-14T00:00,399.980011,20
Europe,Corporate,Northern Europe,2015-07-14T00:00,199.9199982,29.98999977
Europe,Consumer,Northern Europe,2015-07-14T00:00,149.9400024,29.98999977
Europe,Consumer,Northern Europe,2015-07-14T00:00,249.8999939,2.5
Europe,Corporate,Northern Europe,2015-07-14T00:00,49.97999954,12.5
Europe,Home Office,Northern Europe,2015-07-14T00:00,99.95999908,16.98999977
Europe,Consumer,Western Europe,2015-07-14T00:00,249.8999939,5
Europe,Consumer,Southern Europe,2015-07-14T00:00,99.95999908,17.98999977
Europe,Home Office,Western Europe,2015-07-14T00:00,149.9400024,37.49000168
Europe,Consumer,Western Europe,2015-07-14T00:00,49.97999954,0
Europe,Home Office,Northern Europe,2015-07-14T00:00,49.97999954,0.5
Europe,Consumer,Western Europe,2015-07-14T00:00,249.8999939,7.5
Europe,Consumer,Southern Europe,2015-07-14T00:00,199.9199982,31.98999977
Europe,Corporate,Southern Europe,2015-07-14T00:00,49.97999954,1
Europe,Corporate,Western Europe,2015-07-14T00:00,49.97999954,1.5
Europe,Consumer,Western Europe,2015-07-14T00:00,149.9400024,0
Europe,Corporate,Western Europe,2015-07-14T00:00,199.9199982,33.99000168
Europe,Consumer,Southern Europe,2015-07-14T00:00,249.8999939,10
Europe,Consumer,Southern Europe,2015-07-14T00:00,99.95999908,19.98999977
Europe,Corporate,Southern Europe,2015-07-14T00:00,49.97999954,2
Europe,Corporate,Southern Europe,2015-07-14T00:00,249.8999939,12.5
Europe,Consumer,Northern Europe,2015-07-14T00:00,99.95999908,24.98999977
Europe,Consumer,Western Europe,2015-07-14T00:00,100,15
Europe,Consumer,Western Europe,2015-07-14T00:00,200,4
Europe,Consumer,Western Europe,2015-07-14T00:00,199.9499969,35.99000168
Europe,Consumer,Western Europe,2015-07-14T00:00,199.9499969,0
Europe,Consumer,Western Europe,2015-07-14T00:00,99.98999786,1
Europe,Consumer,Western Europe,2015-07-14T00:00,299.9500122,59.99000168
Europe,Consumer,Southern Europe,2015-07-14T00:00,99.98999786,2
Europe,Consumer,Southern Europe,2015-07-14T00:00,299.980011,30
Europe,Consumer,Southern Europe,2015-07-14T00:00,100,16
Europe,Consumer,Southern Europe,2015-07-14T00:00,179.9700012,7.199999809
Europe,Consumer,Southern Europe,2015-07-14T00:00,299.980011,9
Europe,Consumer,Southern Europe,2015-07-14T00:00,399.980011,40
Europe,Consumer,Western Europe,2015-07-14T00:00,299.980011,15
Europe,Consumer,Western Europe,2015-07-14T00:00,399.980011,52
Europe,Consumer,Southern Europe,2015-07-14T00:00,119.9800034,21.60000038
Europe,Consumer,Western Europe,2015-07-14T00:00,119.9800034,24
Europe,Consumer,Northern Europe,2015-07-14T00:00,179.9700012,1.799999952
Europe,Consumer,Southern Europe,2015-07-14T00:00,100,13
Europe,Consumer,Southern Europe,2015-07-14T00:00,299.9500122,50.99000168
Europe,Consumer,Northern Europe,2015-07-14T00:00,299.980011,3
Europe,Consumer,Northern Europe,2015-07-14T00:00,100,10
Europe,Consumer,Northern Europe,2015-07-14T00:00,95.97000122,0.959999979
Europe,Consumer,Southern Europe,2015-07-14T00:00,179.9700012,9
Europe,Consumer,Southern Europe,2015-07-14T00:00,119.9700012,0
Europe,Home Office,Northern Europe,2015-07-14T00:00,399.980011,48
Europe,Home Office,Northern Europe,2015-07-14T00:00,79.98000336,4
Europe,Home Office,Northern Europe,2015-07-14T00:00,159.9600067,11.19999981
Europe,Home Office,Western Europe,2015-07-14T00:00,129.9900055,5.199999809
Europe,Consumer,Southern Europe,2015-07-14T00:00,129.9900055,0
Europe,Consumer,Southern Europe,2015-07-14T00:00,39.99000168,2.799999952
Europe,Consumer,Southern Europe,2015-07-14T00:00,179.9700012,3.599999905
Europe,Consumer,Southern Europe,2015-07-14T00:00,159.9600067,14.39999962
Europe,Consumer,Northern Europe,2015-07-14T00:00,399.980011,16
Europe,Consumer,Northern Europe,2015-07-14T00:00,119.9800034,19.20000076
Europe,Consumer,Northern Europe,2015-07-14T00:00,179.9700012,0
Europe,Consumer,Northern Europe,2015-07-14T00:00,250,10
Europe,Consumer,Southern Europe,2015-07-14T00:00,250,22.5
Europe,Consumer,Western Europe,2015-07-15T00:00,250,42.5
Europe,Corporate,Western Europe,2015-07-15T00:00,110,9.899999619
Europe,Consumer,Western Europe,2015-07-15T00:00,22,0.219999999
Europe,Home Office,Northern Europe,2015-07-15T00:00,129.9900055,23.39999962
Europe,Corporate,Southern Europe,2015-07-15T00:00,200,36
Europe,Home Office,Western Europe,2015-07-15T00:00,399.980011,28
Europe,Home Office,Western Europe,2015-07-15T00:00,299.980011,45
Europe,Consumer,Southern Europe,2015-07-15T00:00,129.9900055,6.5
Europe,Consumer,Southern Europe,2015-07-15T00:00,129.9900055,7.150000095
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,11.69999981
Europe,Consumer,Western Europe,2015-07-15T00:00,399.980011,22
Europe,Consumer,Northern Europe,2015-07-15T00:00,129.9900055,16.89999962
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,0
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,1.299999952
Europe,Consumer,Western Europe,2015-07-15T00:00,200,11
Europe,Corporate,Western Europe,2015-07-15T00:00,129.9900055,22.10000038
Europe,Corporate,Western Europe,2015-07-15T00:00,63.97999954,0
Europe,Consumer,Northern Europe,2015-07-15T00:00,119.9800034,18
Europe,Consumer,Northern Europe,2015-07-15T00:00,299.9500122,35.99000168
Europe,Consumer,Western Europe,2015-07-15T00:00,79.98000336,0.800000012
Europe,Corporate,Southern Europe,2015-07-15T00:00,129.9900055,2.599999905
Europe,Corporate,Southern Europe,2015-07-15T00:00,129.9900055,3.900000095
Europe,Corporate,Southern Europe,2015-07-15T00:00,155.9700012,14.03999996
Europe,Corporate,Western Europe,2015-07-15T00:00,47.99000168,0.479999989
Europe,Corporate,Western Europe,2015-07-15T00:00,399.980011,16
Europe,Corporate,Western Europe,2015-07-15T00:00,99.95999908,7
Europe,Corporate,Western Europe,2015-07-15T00:00,200,18
Europe,Corporate,Southern Europe,2015-07-15T00:00,299.9500122,16.5
Europe,Corporate,Southern Europe,2015-07-15T00:00,199.9499969,31.98999977
Europe,Home Office,Western Europe,2015-07-15T00:00,199.9499969,25.98999977
Europe,Consumer,Southern Europe,2015-07-15T00:00,49.95000076,6.489999771
Europe,Consumer,Western Europe,2015-07-15T00:00,50,0.5
Europe,Consumer,Western Europe,2015-07-15T00:00,79.98000336,2.400000095
Europe,Consumer,Western Europe,2015-07-15T00:00,59.99000168,0
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,5.199999809
Europe,Consumer,Western Europe,2015-07-15T00:00,59.99000168,12
Europe,Consumer,Western Europe,2015-07-15T00:00,59.99000168,15
Europe,Consumer,Western Europe,2015-07-15T00:00,299.980011,48
Europe,Consumer,Western Europe,2015-07-15T00:00,119.9800034,6
Europe,Consumer,Western Europe,2015-07-15T00:00,100,5.5
Europe,Consumer,Western Europe,2015-07-15T00:00,299.9700012,6
Europe,Consumer,Western Europe,2015-07-15T00:00,299.9500122,6
Europe,Consumer,Western Europe,2015-07-15T00:00,159.9499969,8.800000191
Europe,Consumer,Western Europe,2015-07-15T00:00,119.9800034,12
Europe,Consumer,Southern Europe,2015-07-15T00:00,90,1.799999952
Europe,Consumer,Southern Europe,2015-07-15T00:00,200,24
Europe,Consumer,Southern Europe,2015-07-15T00:00,200,26
Europe,Corporate,Western Europe,2015-07-15T00:00,119.9800034,4.800000191
Europe,Corporate,Western Europe,2015-07-15T00:00,139.9600067,20.98999977
Europe,Corporate,Southern Europe,2015-07-15T00:00,59.99000168,0.600000024
Europe,Corporate,Southern Europe,2015-07-15T00:00,129.9900055,19.5
Europe,Consumer,Southern Europe,2015-07-15T00:00,74.97000122,11.25
Europe,Consumer,Southern Europe,2015-07-15T00:00,239.9600067,40.79000092
Europe,Consumer,Western Europe,2015-07-15T00:00,200,20
Europe,Consumer,Western Europe,2015-07-15T00:00,299.9500122,3
Europe,Consumer,Southern Europe,2015-07-15T00:00,250,45
Europe,Corporate,Southern Europe,2015-07-15T00:00,299.980011,54
Europe,Home Office,Southern Europe,2015-07-15T00:00,59.99000168,1.200000048
Europe,Home Office,Southern Europe,2015-07-15T00:00,399.980011,72
Europe,Home Office,Southern Europe,2015-07-15T00:00,200,34
Europe,Corporate,Western Europe,2015-07-15T00:00,119.9800034,10.80000019
Europe,Corporate,Western Europe,2015-07-15T00:00,119.9700012,23.98999977
Europe,Corporate,Southern Europe,2015-07-15T00:00,129.9900055,3.900000095
Europe,Corporate,Western Europe,2015-07-15T00:00,129.9900055,5.199999809
Europe,Corporate,Western Europe,2015-07-15T00:00,399.980011,80
Europe,Consumer,Western Europe,2015-07-15T00:00,99.98999786,17
Europe,Consumer,Southern Europe,2015-07-15T00:00,129.9900055,26
Europe,Consumer,Northern Europe,2015-07-15T00:00,50,1
Europe,Consumer,Western Europe,2015-07-15T00:00,39.99000168,2
Europe,Corporate,Western Europe,2015-07-15T00:00,239.9600067,47.99000168
Europe,Corporate,Northern Europe,2015-07-15T00:00,99.98999786,20
Europe,Corporate,Southern Europe,2015-07-15T00:00,399.980011,12
Europe,Corporate,Southern Europe,2015-07-15T00:00,299.980011,39
Europe,Corporate,Western Europe,2015-07-15T00:00,129.9900055,13
Europe,Corporate,Western Europe,2015-07-15T00:00,50,1.5
Europe,Consumer,Southern Europe,2015-07-15T00:00,119.9800034,14.39999962
Europe,Corporate,Southern Europe,2015-07-15T00:00,499.9500122,20
Europe,Corporate,Southern Europe,2015-07-15T00:00,299.9500122,27
Europe,Corporate,Southern Europe,2015-07-15T00:00,299.9500122,30
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9799957,26
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9799957,30
Europe,Consumer,Western Europe,2015-07-15T00:00,119.9800034,6.599999905
Europe,Consumer,Western Europe,2015-07-15T00:00,119.9800034,8.399999619
Europe,Consumer,Western Europe,2015-07-15T00:00,100,7
Europe,Corporate,Southern Europe,2015-07-15T00:00,199.9900055,50
Europe,Corporate,Western Europe,2015-07-15T00:00,199.9900055,0
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9900055,2
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9900055,4
Europe,Corporate,Southern Europe,2015-07-15T00:00,199.9900055,6
Europe,Corporate,Western Europe,2015-07-15T00:00,199.9900055,8
Europe,Consumer,Northern Europe,2015-07-15T00:00,199.9900055,10
Europe,Consumer,Southern Europe,2015-07-15T00:00,199.9900055,11
Europe,Home Office,Western Europe,2015-07-15T00:00,199.9900055,14
Europe,Corporate,Southern Europe,2015-07-15T00:00,199.9900055,18
Europe,Home Office,Western Europe,2015-07-15T00:00,199.9900055,20
Europe,Consumer,Southern Europe,2015-07-15T00:00,199.9499969,29.98999977
Europe,Consumer,Western Europe,2015-07-15T00:00,179.9700012,28.79999924
Europe,Consumer,Western Europe,2015-07-15T00:00,179.9700012,30.59000015
Europe,Consumer,Southern Europe,2015-07-15T00:00,129.9900055,20.79999924
Europe,Consumer,Western Europe,2015-07-15T00:00,99.98999786,25
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,0
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,1.299999952
Europe,Consumer,Western Europe,2015-07-15T00:00,399.980011,64
Europe,Consumer,Western Europe,2015-07-15T00:00,99.95999908,12
Europe,Consumer,Western Europe,2015-07-15T00:00,299.9500122,21
Europe,Consumer,Western Europe,2015-07-15T00:00,250,0
Europe,Consumer,Western Europe,2015-07-15T00:00,250,62.5
Europe,Consumer,Western Europe,2015-07-15T00:00,299.980011,51
Europe,Corporate,Western Europe,2015-07-15T00:00,399.980011,20
Europe,Corporate,Western Europe,2015-07-15T00:00,134.9700012,24.29000092
Europe,Consumer,Western Europe,2015-07-15T00:00,79.98000336,1.600000024
Europe,Consumer,Western Europe,2015-07-15T00:00,120,12
Europe,Consumer,Western Europe,2015-07-15T00:00,179.9700012,27
Europe,Consumer,Western Europe,2015-07-15T00:00,150,0
Europe,Consumer,Southern Europe,2015-07-15T00:00,150,3
Europe,Consumer,Western Europe,2015-07-15T00:00,150,37.5
Europe,Consumer,Northern Europe,2015-07-15T00:00,139.9600067,22.38999939
Europe,Consumer,Western Europe,2015-07-15T00:00,239.9600067,38.38999939
Europe,Consumer,Northern Europe,2015-07-15T00:00,179.9700012,32.38999939
Europe,Consumer,Western Europe,2015-07-15T00:00,210,25.20000076
Europe,Corporate,Western Europe,2015-07-15T00:00,159.9600067,8
Europe,Corporate,Western Europe,2015-07-15T00:00,159.9600067,8.800000191
Europe,Home Office,Southern Europe,2015-07-15T00:00,129.9900055,32.5
Europe,Home Office,Southern Europe,2015-07-15T00:00,399.980011,52
Europe,Home Office,Southern Europe,2015-07-15T00:00,399.980011,60
Europe,Home Office,Southern Europe,2015-07-15T00:00,299.980011,60
Europe,Home Office,Southern Europe,2015-07-15T00:00,200,32
Europe,Home Office,Southern Europe,2015-07-15T00:00,399.980011,8
Europe,Home Office,Western Europe,2015-07-15T00:00,129.9900055,6.5
Europe,Home Office,Western Europe,2015-07-15T00:00,299.980011,75
Europe,Home Office,Southern Europe,2015-07-15T00:00,200,14
Europe,Home Office,Western Europe,2015-07-15T00:00,239.9600067,59.99000168
Europe,Corporate,Southern Europe,2015-07-15T00:00,249.8999939,42.47999954
Europe,Consumer,Western Europe,2015-07-15T00:00,249.8999939,44.97999954
Europe,Home Office,Western Europe,2015-07-15T00:00,249.8999939,49.97999954
Europe,Home Office,Western Europe,2015-07-15T00:00,99.95999908,9
Europe,Consumer,Western Europe,2015-07-15T00:00,249.8999939,62.47999954
Europe,Consumer,Western Europe,2015-07-15T00:00,49.97999954,7.5
Europe,Consumer,Southern Europe,2015-07-15T00:00,99.95999908,10
Europe,Consumer,Southern Europe,2015-07-15T00:00,149.9400024,22.48999977
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9199982,11
Europe,Consumer,Western Europe,2015-07-15T00:00,249.8999939,0
Europe,Corporate,Western Europe,2015-07-15T00:00,49.97999954,8
Europe,Consumer,Southern Europe,2015-07-15T00:00,199.9199982,13.98999977
Europe,Consumer,Southern Europe,2015-07-15T00:00,199.9199982,17.98999977
Europe,Corporate,Western Europe,2015-07-15T00:00,49.97999954,8.5
Europe,Corporate,Western Europe,2015-07-15T00:00,199.9199982,19.98999977
Europe,Home Office,Western Europe,2015-07-15T00:00,149.9400024,23.98999977
Europe,Consumer,Western Europe,2015-07-15T00:00,99.95999908,12.98999977
Europe,Consumer,Southern Europe,2015-07-15T00:00,149.9400024,25.48999977
Europe,Consumer,Southern Europe,2015-07-15T00:00,49.97999954,9
Europe,Consumer,Western Europe,2015-07-15T00:00,199.9199982,23.98999977
Europe,Home Office,Western Europe,2015-07-15T00:00,49.97999954,10
Europe,Home Office,Southern Europe,2015-07-15T00:00,99.95999908,14.98999977
Europe,Corporate,Western Europe,2015-07-15T00:00,199.9199982,25.98999977
Europe,Home Office,Western Europe,2015-07-15T00:00,149.9400024,26.98999977
Europe,Home Office,Northern Europe,2015-07-15T00:00,129.9900055,15.60000038
Europe,Consumer,Western Europe,2015-07-15T00:00,399.980011,36
Europe,Consumer,Western Europe,2015-07-15T00:00,399.980011,40
Europe,Home Office,Western Europe,2015-07-15T00:00,239.9600067,43.18999863
Europe,Home Office,Western Europe,2015-07-15T00:00,200,30
Europe,Home Office,Western Europe,2015-07-15T00:00,129.9900055,2.599999905
Europe,Home Office,Western Europe,2015-07-15T00:00,399.980011,68
Europe,Home Office,Western Europe,2015-07-15T00:00,119.9800034,15.60000038
Europe,Home Office,Southern Europe,2015-07-15T00:00,50,0
Europe,Home Office,Southern Europe,2015-07-15T00:00,159.9600067,6.400000095
Europe,Home Office,Southern Europe,2015-07-15T00:00,250,40
Europe,Consumer,Southern Europe,2015-07-15T00:00,99.98999786,18
Europe,Consumer,Southern Europe,2015-07-15T00:00,199.9799957,32
Europe,Consumer,Southern Europe,2015-07-15T00:00,299.9500122,12
Europe,Consumer,Southern Europe,2015-07-15T00:00,299.9500122,15
Europe,Consumer,Southern Europe,2015-07-15T00:00,250,50
Europe,Consumer,Western Europe,2015-07-15T00:00,129.9900055,9.100000381
Europe,Consumer,Western Europe,2015-07-15T00:00,399.980011,48
Europe,Consumer,Western Europe,2015-07-15T00:00,150,1.5
Europe,Consumer,Northern Europe,2015-07-15T00:00,200,40
Europe,Consumer,Western Europe,2015-07-15T00:00,299.9500122,9
Europe,Consumer,Western Europe,2015-07-16T00:00,250,25
Europe,Consumer,Southern Europe,2015-07-16T00:00,150,24
Europe,Consumer,Southern Europe,2015-07-16T00:00,95.97000122,0
Europe,Consumer,Southern Europe,2015-07-16T00:00,127.9599991,2.559999943
Europe,Corporate,Western Europe,2015-07-16T00:00,119.9800034,1.200000048
Europe,Corporate,Western Europe,2015-07-16T00:00,100,3
Europe,Corporate,Northern Europe,2015-07-16T00:00,95.98000336,19.20000076
Europe,Corporate,Southern Europe,2015-07-16T00:00,79.95999908,3.200000048
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,0
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,3.900000095
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,6.5
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,11.69999981
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,20.79999924
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,22.10000038
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,23.39999962
Europe,Consumer,Western Europe,2015-07-16T00:00,50,6
Europe,Consumer,Northern Europe,2015-07-16T00:00,299.980011,3
Europe,Consumer,Northern Europe,2015-07-16T00:00,399.980011,64
Europe,Corporate,Northern Europe,2015-07-16T00:00,179.9700012,18
Europe,Corporate,Southern Europe,2015-07-16T00:00,200,6
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,19.5
Europe,Consumer,Northern Europe,2015-07-16T00:00,150,22.5
Europe,Corporate,Western Europe,2015-07-16T00:00,99.98999786,13
Europe,Corporate,Western Europe,2015-07-16T00:00,50,7.5
Europe,Corporate,Western Europe,2015-07-16T00:00,50,8
Europe,Consumer,Northern Europe,2015-07-16T00:00,299.980011,36
Europe,Consumer,Western Europe,2015-07-16T00:00,79.98000336,20
Europe,Consumer,Northern Europe,2015-07-16T00:00,59.97999954,12
Europe,Corporate,Western Europe,2015-07-16T00:00,129.9900055,15.60000038
Europe,Corporate,Western Europe,2015-07-16T00:00,399.980011,4
Europe,Corporate,Western Europe,2015-07-16T00:00,299.980011,12
Europe,Corporate,Western Europe,2015-07-16T00:00,399.980011,16
Europe,Corporate,Western Europe,2015-07-16T00:00,299.980011,15
Europe,Corporate,Western Europe,2015-07-16T00:00,499.9500122,5
Europe,Consumer,Western Europe,2015-07-16T00:00,14.98999977,0.300000012
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,2.599999905
Europe,Consumer,Northern Europe,2015-07-16T00:00,399.980011,72
Europe,Consumer,Northern Europe,2015-07-16T00:00,179.9700012,12.60000038
Europe,Consumer,Northern Europe,2015-07-16T00:00,179.9700012,16.20000076
Europe,Consumer,Northern Europe,2015-07-16T00:00,499.9500122,0
Europe,Consumer,Southern Europe,2015-07-16T00:00,129.9900055,7.150000095
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,7.150000095
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,9.100000381
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,11.69999981
Europe,Consumer,Southern Europe,2015-07-16T00:00,59.99000168,10.19999981
Europe,Consumer,Western Europe,2015-07-16T00:00,200,4
Europe,Consumer,Northern Europe,2015-07-16T00:00,119.9800034,2.400000095
Europe,Consumer,Northern Europe,2015-07-16T00:00,119.9800034,3.599999905
Europe,Consumer,Northern Europe,2015-07-16T00:00,159.9600067,4.800000191
Europe,Corporate,Western Europe,2015-07-16T00:00,129.9900055,26
Europe,Corporate,Western Europe,2015-07-16T00:00,129.9900055,32.5
Europe,Corporate,Western Europe,2015-07-16T00:00,299.980011,60
Europe,Corporate,Western Europe,2015-07-16T00:00,79.98000336,14.39999962
Europe,Corporate,Western Europe,2015-07-16T00:00,120,8.399999619
Europe,Corporate,Western Europe,2015-07-16T00:00,150,27
Europe,Corporate,Western Europe,2015-07-16T00:00,120,10.80000019
Europe,Corporate,Southern Europe,2015-07-16T00:00,195,17.54999924
Europe,Consumer,Northern Europe,2015-07-16T00:00,299.9700012,3
Europe,Consumer,Northern Europe,2015-07-16T00:00,150,30
Europe,Consumer,Western Europe,2015-07-16T00:00,299.9500122,53.99000168
Europe,Consumer,Northern Europe,2015-07-16T00:00,499.9500122,15
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,23.39999962
Europe,Corporate,Western Europe,2015-07-16T00:00,50,6.5
Europe,Corporate,Northern Europe,2015-07-16T00:00,399.980011,0
Europe,Corporate,Western Europe,2015-07-16T00:00,299.980011,0
Europe,Corporate,Northern Europe,2015-07-16T00:00,399.980011,40
Europe,Corporate,Western Europe,2015-07-16T00:00,399.980011,100
Europe,Corporate,Northern Europe,2015-07-16T00:00,129.9900055,15.60000038
Europe,Home Office,Western Europe,2015-07-16T00:00,299.980011,75
Europe,Corporate,Northern Europe,2015-07-16T00:00,129.9900055,1.299999952
Europe,Corporate,Northern Europe,2015-07-16T00:00,399.980011,68
Europe,Corporate,Northern Europe,2015-07-16T00:00,79.94999695,15.98999977
Europe,Consumer,Western Europe,2015-07-16T00:00,99.98999786,16
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,16.89999962
Europe,Consumer,Western Europe,2015-07-16T00:00,399.980011,52
Europe,Consumer,Western Europe,2015-07-16T00:00,299.980011,54
Europe,Corporate,Southern Europe,2015-07-16T00:00,129.9900055,6.5
Europe,Corporate,Southern Europe,2015-07-16T00:00,399.980011,20
Europe,Corporate,Southern Europe,2015-07-16T00:00,399.980011,22
Europe,Consumer,Western Europe,2015-07-16T00:00,50,9
Europe,Consumer,Northern Europe,2015-07-16T00:00,399.980011,36
Europe,Consumer,Southern Europe,2015-07-16T00:00,299.980011,48
Europe,Consumer,Southern Europe,2015-07-16T00:00,299.980011,51
Europe,Consumer,Western Europe,2015-07-16T00:00,119.9800034,30
Europe,Consumer,Western Europe,2015-07-16T00:00,199.9799957,24
Europe,Consumer,Western Europe,2015-07-16T00:00,79.98000336,0
Europe,Consumer,Western Europe,2015-07-16T00:00,60,12
Europe,Home Office,Western Europe,2015-07-16T00:00,129.9900055,13
Europe,Corporate,Western Europe,2015-07-16T00:00,199.9900055,4
Europe,Home Office,Western Europe,2015-07-16T00:00,199.9900055,6
Europe,Home Office,Western Europe,2015-07-16T00:00,199.9900055,8
Europe,Consumer,Northern Europe,2015-07-16T00:00,199.9900055,10
Europe,Consumer,Northern Europe,2015-07-16T00:00,199.9900055,11
Europe,Consumer,Western Europe,2015-07-16T00:00,199.9900055,14
Europe,Home Office,Southern Europe,2015-07-16T00:00,199.9900055,18
Europe,Corporate,Northern Europe,2015-07-16T00:00,199.9900055,20
Europe,Consumer,Western Europe,2015-07-16T00:00,199.9900055,24
Europe,Home Office,Western Europe,2015-07-16T00:00,199.9900055,26
Europe,Corporate,Western Europe,2015-07-16T00:00,199.9900055,30
Europe,Consumer,Southern Europe,2015-07-16T00:00,199.9900055,32
Europe,Consumer,Western Europe,2015-07-16T00:00,199.9900055,34
Europe,Consumer,Western Europe,2015-07-16T00:00,199.9900055,36
Europe,Consumer,Northern Europe,2015-07-16T00:00,199.9900055,40
Europe,Consumer,Northern Europe,2015-07-16T00:00,191.9600067,19.20000076
Europe,Consumer,Western Europe,2015-07-16T00:00,299.9500122,59.99000168
Europe,Consumer,Southern Europe,2015-07-16T00:00,39.99000168,1.200000048
Europe,Corporate,Southern Europe,2015-07-16T00:00,129.9900055,9.100000381
Europe,Consumer,Northern Europe,2015-07-16T00:00,299.9500122,0
Europe,Consumer,Northern Europe,2015-07-16T00:00,250,32.5
Europe,Consumer,Western Europe,2015-07-16T00:00,129.9900055,5.199999809
Europe,Consumer,Northern Europe,2015-07-16T00:00,129.9900055,16.89999962
Europe,Consumer,Western Europe,2015-07-16T00:00,299.980011,6
Europe,Consumer,Northern Europe,2015-07-16T00:00,399.980011,48
Europe,Consumer,Western Europe,2015-07-16T00:00,399.980011,80
Europe,Consumer,Western Europe,2015-07-16T00:00,179.9700012,21.60000038
